"ID","l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rank","CoexistRank","Asy","cor","Rare"
168869,17,16,3.00,0.10,0.90,0.10,0.47,145.71,1.06,1.00,0.94,2.93,2,0,-1.93,140.15,3.2152141195786e-03
168870,18,16,3.00,0.10,0.90,0.10,0.95,141.42,1.12,1.00,0.88,2.95,2,0,-1.95,136.95,6.67275409145185e-03
168871,19,16,3.00,0.10,0.90,0.10,1.42,137.14,1.18,1.00,0.84,2.96,2,1,-1.96,133.00,0.01
168872,20,16,3.00,0.10,0.90,0.10,1.90,132.85,1.25,1.00,0.80,2.98,2,1,-1.98,129.64,0.01
168878,15,17,3.00,0.10,0.90,0.10,0.00,160.00,0.88,1.00,1.13,2.88,2,0,-1.88,150.40,0.00
168879,16,17,3.00,0.10,0.90,0.10,0.00,160.00,0.94,1.00,1.06,2.90,2,0,-1.90,152.00,0.00
168880,17,17,3.00,0.10,0.90,0.10,0.00,160.00,1.00,1.00,1.00,2.93,2,0,-1.93,154.40,0.00
168881,18,17,3.00,0.10,0.90,0.10,0.47,155.71,1.05,1.00,0.94,2.95,2,0,-1.95,151.35,3.00934818798822e-03
168882,19,17,3.00,0.10,0.90,0.10,0.95,151.42,1.11,1.00,0.89,2.96,2,0,-1.96,147.46,6.23482312791232e-03
168883,20,17,3.00,0.10,0.90,0.10,1.42,147.14,1.17,1.00,0.85,2.98,2,1,-1.98,144.26,9.55842757135164e-03
168889,15,18,3.00,0.10,0.90,0.10,0.00,170.00,0.83,1.00,1.20,2.88,2,0,-1.88,159.80,0.00
168890,16,18,3.00,0.10,0.90,0.10,0.00,170.00,0.88,1.00,1.12,2.90,2,0,-1.90,161.50,0.00
168891,17,18,3.00,0.10,0.90,0.10,0.00,170.00,0.94,1.00,1.05,2.93,2,0,-1.93,164.05,0.00
168892,18,18,3.00,0.10,0.90,0.10,0.00,170.00,1.00,1.00,1.00,2.95,2,0,-1.95,165.75,0.00
168893,19,18,3.00,0.10,0.90,0.10,0.47,165.71,1.05,1.00,0.94,2.96,2,0,-1.96,161.93,2.8282585148634e-03
168894,20,18,3.00,0.10,0.90,0.10,0.95,161.42,1.11,1.00,0.90,2.98,2,0,-1.98,158.86,5.85083451376486e-03
168900,15,19,3.00,0.10,0.90,0.10,0.00,180.00,0.78,1.00,1.26,2.88,2,0,-1.88,169.20,0.00
168901,16,19,3.00,0.10,0.90,0.10,0.00,180.00,0.84,1.00,1.18,2.90,2,0,-1.90,171.00,0.00
168902,17,19,3.00,0.10,0.90,0.10,0.00,180.00,0.89,1.00,1.11,2.93,2,0,-1.93,173.70,0.00
168903,18,19,3.00,0.10,0.90,0.10,0.00,180.00,0.94,1.00,1.05,2.95,2,0,-1.95,175.50,0.00
168904,19,19,3.00,0.10,0.90,0.10,0.00,180.00,1.00,1.00,1.00,2.96,2,0,-1.96,176.40,0.00
168905,20,19,3.00,0.10,0.90,0.10,0.47,175.71,1.05,1.00,0.95,2.98,2,0,-1.98,173.48,2.66772618912476e-03
168911,15,20,3.00,0.10,0.90,0.10,0.00,190.00,0.75,1.00,1.33,2.88,2,0,-1.88,178.60,0.00
168912,16,20,3.00,0.10,0.90,0.10,0.00,190.00,0.80,1.00,1.25,2.90,2,0,-1.90,180.50,0.00
168913,17,20,3.00,0.10,0.90,0.10,0.00,190.00,0.85,1.00,1.17,2.93,2,0,-1.93,183.35,0.00
168914,18,20,3.00,0.10,0.90,0.10,0.00,190.00,0.90,1.00,1.11,2.95,2,0,-1.95,185.25,0.00
168915,19,20,3.00,0.10,0.90,0.10,0.00,190.00,0.95,1.00,1.05,2.96,2,0,-1.96,186.20,0.00
168916,20,20,3.00,0.10,0.90,0.10,0.00,190.00,1.00,1.00,1.00,2.98,2,0,-1.98,188.10,0.00
171397,15,15,1.50,0.10,1.00,0.10,0.00,140.00,1.00,1.00,1.00,1.45,2,0,-0.45,31.50,0.00
171398,16,15,1.50,0.10,1.00,0.10,2.00,120.00,1.06,1.00,0.93,1.45,2,1,-0.45,26.55,0.01
171399,17,15,1.50,0.10,1.00,0.10,4.00,100.00,1.13,1.00,0.88,1.45,2,1,-0.45,21.60,0.03
171400,18,15,1.50,0.10,1.00,0.10,6.00,80.00,1.20,1.00,0.83,1.45,2,1,-0.45,16.65,0.06
171401,19,15,1.50,0.10,1.00,0.10,8.00,60.00,1.26,1.00,0.78,1.46,2,1,-0.46,11.96,0.11
171402,20,15,1.50,0.10,1.00,0.10,10.00,40.00,1.33,1.00,0.75,1.46,2,1,-0.46,6.90,0.20
171408,15,16,1.50,0.10,1.00,0.10,0.00,150.00,0.93,1.00,1.06,1.45,2,0,-0.45,33.75,0.00
171409,16,16,1.50,0.10,1.00,0.10,0.00,150.00,1.00,1.00,1.00,1.45,2,0,-0.45,33.75,0.00
171410,17,16,1.50,0.10,1.00,0.10,2.00,130.00,1.06,1.00,0.94,1.45,2,1,-0.45,28.80,0.01
171411,18,16,1.50,0.10,1.00,0.10,4.00,110.00,1.12,1.00,0.88,1.45,2,1,-0.45,23.85,0.03
171412,19,16,1.50,0.10,1.00,0.10,6.00,90.00,1.18,1.00,0.84,1.46,2,1,-0.46,19.32,0.06
171413,20,16,1.50,0.10,1.00,0.10,8.00,70.00,1.25,1.00,0.80,1.46,2,1,-0.46,14.26,0.10
171419,15,17,1.50,0.10,1.00,0.10,0.00,160.00,0.88,1.00,1.13,1.45,2,0,-0.45,36.00,0.00
171420,16,17,1.50,0.10,1.00,0.10,0.00,160.00,0.94,1.00,1.06,1.45,2,0,-0.45,36.00,0.00
171421,17,17,1.50,0.10,1.00,0.10,0.00,160.00,1.00,1.00,1.00,1.45,2,0,-0.45,36.00,0.00
171422,18,17,1.50,0.10,1.00,0.10,2.00,140.00,1.05,1.00,0.94,1.45,2,1,-0.45,31.05,0.01
171423,19,17,1.50,0.10,1.00,0.10,4.00,120.00,1.11,1.00,0.89,1.46,2,1,-0.46,26.68,0.03
171424,20,17,1.50,0.10,1.00,0.10,6.00,100.00,1.17,1.00,0.85,1.46,2,1,-0.46,21.62,0.05
171430,15,18,1.50,0.10,1.00,0.10,0.00,170.00,0.83,1.00,1.20,1.45,2,0,-0.45,38.25,0.00
171431,16,18,1.50,0.10,1.00,0.10,0.00,170.00,0.88,1.00,1.12,1.45,2,0,-0.45,38.25,0.00
171432,17,18,1.50,0.10,1.00,0.10,0.00,170.00,0.94,1.00,1.05,1.45,2,0,-0.45,38.25,0.00
171433,18,18,1.50,0.10,1.00,0.10,0.00,170.00,1.00,1.00,1.00,1.45,2,0,-0.45,38.25,0.00
171434,19,18,1.50,0.10,1.00,0.10,2.00,150.00,1.05,1.00,0.94,1.46,2,1,-0.46,34.04,0.01
171435,20,18,1.50,0.10,1.00,0.10,4.00,130.00,1.11,1.00,0.90,1.46,2,1,-0.46,28.98,0.02
171441,15,19,1.50,0.10,1.00,0.10,0.00,180.00,0.78,1.00,1.26,1.45,2,0,-0.45,40.50,0.00
171442,16,19,1.50,0.10,1.00,0.10,0.00,180.00,0.84,1.00,1.18,1.45,2,0,-0.45,40.50,0.00
171443,17,19,1.50,0.10,1.00,0.10,0.00,180.00,0.89,1.00,1.11,1.45,2,0,-0.45,40.50,0.00
171444,18,19,1.50,0.10,1.00,0.10,0.00,180.00,0.94,1.00,1.05,1.45,2,0,-0.45,40.50,0.00
171445,19,19,1.50,0.10,1.00,0.10,0.00,180.00,1.00,1.00,1.00,1.46,2,0,-0.46,41.40,0.00
171446,20,19,1.50,0.10,1.00,0.10,2.00,160.00,1.05,1.00,0.95,1.46,2,1,-0.46,36.34,0.01
171452,15,20,1.50,0.10,1.00,0.10,0.00,190.00,0.75,1.00,1.33,1.45,2,0,-0.45,42.75,0.00
171453,16,20,1.50,0.10,1.00,0.10,0.00,190.00,0.80,1.00,1.25,1.45,2,0,-0.45,42.75,0.00
171454,17,20,1.50,0.10,1.00,0.10,0.00,190.00,0.85,1.00,1.17,1.45,2,0,-0.45,42.75,0.00
171455,18,20,1.50,0.10,1.00,0.10,0.00,190.00,0.90,1.00,1.11,1.45,2,0,-0.45,42.75,0.00
171456,19,20,1.50,0.10,1.00,0.10,0.00,190.00,0.95,1.00,1.05,1.46,2,0,-0.46,43.70,0.00
171457,20,20,1.50,0.10,1.00,0.10,0.00,190.00,1.00,1.00,1.00,1.46,2,0,-0.46,43.70,0.00
171518,15,15,2.00,0.10,1.00,0.10,0.00,140.00,1.00,1.00,1.00,1.87,2,0,-0.87,60.90,0.00
171519,16,15,2.00,0.10,1.00,0.10,1.00,130.00,1.06,1.00,0.93,1.88,2,1,-0.88,56.76,7.63358778625954e-03
171520,17,15,2.00,0.10,1.00,0.10,2.00,120.00,1.13,1.00,0.88,1.88,2,1,-0.88,51.92,0.01
171521,18,15,2.00,0.10,1.00,0.10,3.00,110.00,1.20,1.00,0.83,1.89,2,1,-0.89,47.61,0.02
171522,19,15,2.00,0.10,1.00,0.10,4.00,100.00,1.26,1.00,0.78,1.90,2,1,-0.90,43.20,0.03
171523,20,15,2.00,0.10,1.00,0.10,5.00,90.00,1.33,1.00,0.75,1.90,2,1,-0.90,38.25,0.05
171529,15,16,2.00,0.10,1.00,0.10,0.00,150.00,0.93,1.00,1.06,1.87,2,0,-0.87,65.25,0.00
171530,16,16,2.00,0.10,1.00,0.10,0.00,150.00,1.00,1.00,1.00,1.88,2,0,-0.88,66.00,0.00
171531,17,16,2.00,0.10,1.00,0.10,1.00,140.00,1.06,1.00,0.94,1.88,2,1,-0.88,61.16,7.09219858156028e-03
171532,18,16,2.00,0.10,1.00,0.10,2.00,130.00,1.12,1.00,0.88,1.89,2,1,-0.89,56.96,0.01
171533,19,16,2.00,0.10,1.00,0.10,3.00,120.00,1.18,1.00,0.84,1.90,2,1,-0.90,52.65,0.02
171534,20,16,2.00,0.10,1.00,0.10,4.00,110.00,1.25,1.00,0.80,1.90,2,1,-0.90,47.70,0.03
171540,15,17,2.00,0.10,1.00,0.10,0.00,160.00,0.88,1.00,1.13,1.87,2,0,-0.87,69.60,0.00
171541,16,17,2.00,0.10,1.00,0.10,0.00,160.00,0.94,1.00,1.06,1.88,2,0,-0.88,70.40,0.00
171542,17,17,2.00,0.10,1.00,0.10,0.00,160.00,1.00,1.00,1.00,1.88,2,0,-0.88,70.40,0.00
171543,18,17,2.00,0.10,1.00,0.10,1.00,150.00,1.05,1.00,0.94,1.89,2,1,-0.89,66.30,6.62251655629139e-03
171544,19,17,2.00,0.10,1.00,0.10,2.00,140.00,1.11,1.00,0.89,1.90,2,1,-0.90,62.10,0.01
171545,20,17,2.00,0.10,1.00,0.10,3.00,130.00,1.17,1.00,0.85,1.90,2,1,-0.90,57.15,0.02
171551,15,18,2.00,0.10,1.00,0.10,0.00,170.00,0.83,1.00,1.20,1.87,2,0,-0.87,73.95,0.00
171552,16,18,2.00,0.10,1.00,0.10,0.00,170.00,0.88,1.00,1.12,1.88,2,0,-0.88,74.80,0.00
171553,17,18,2.00,0.10,1.00,0.10,0.00,170.00,0.94,1.00,1.05,1.88,2,0,-0.88,74.80,0.00
171554,18,18,2.00,0.10,1.00,0.10,0.00,170.00,1.00,1.00,1.00,1.89,2,0,-0.89,75.65,0.00
171555,19,18,2.00,0.10,1.00,0.10,1.00,160.00,1.05,1.00,0.94,1.90,2,1,-0.90,71.55,6.2111801242236e-03
171556,20,18,2.00,0.10,1.00,0.10,2.00,150.00,1.11,1.00,0.90,1.90,2,1,-0.90,66.60,0.01
171562,15,19,2.00,0.10,1.00,0.10,0.00,180.00,0.78,1.00,1.26,1.87,2,0,-0.87,78.30,0.00
171563,16,19,2.00,0.10,1.00,0.10,0.00,180.00,0.84,1.00,1.18,1.88,2,0,-0.88,79.20,0.00
171564,17,19,2.00,0.10,1.00,0.10,0.00,180.00,0.89,1.00,1.11,1.88,2,0,-0.88,79.20,0.00
171565,18,19,2.00,0.10,1.00,0.10,0.00,180.00,0.94,1.00,1.05,1.89,2,0,-0.89,80.10,0.00
171566,19,19,2.00,0.10,1.00,0.10,0.00,180.00,1.00,1.00,1.00,1.90,2,0,-0.90,81.00,0.00
171567,20,19,2.00,0.10,1.00,0.10,1.00,170.00,1.05,1.00,0.95,1.90,2,1,-0.90,76.05,5.84795321637427e-03
171573,15,20,2.00,0.10,1.00,0.10,0.00,190.00,0.75,1.00,1.33,1.87,2,0,-0.87,82.65,0.00
171574,16,20,2.00,0.10,1.00,0.10,0.00,190.00,0.80,1.00,1.25,1.88,2,0,-0.88,83.60,0.00
171575,17,20,2.00,0.10,1.00,0.10,0.00,190.00,0.85,1.00,1.17,1.88,2,0,-0.88,83.60,0.00
171576,18,20,2.00,0.10,1.00,0.10,0.00,190.00,0.90,1.00,1.11,1.89,2,0,-0.89,84.55,0.00
171577,19,20,2.00,0.10,1.00,0.10,0.00,190.00,0.95,1.00,1.05,1.90,2,0,-0.90,85.50,0.00
171578,20,20,2.00,0.10,1.00,0.10,0.00,190.00,1.00,1.00,1.00,1.90,2,0,-0.90,85.50,0.00
171639,15,15,2.50,0.10,1.00,0.10,0.00,140.00,1.00,1.00,1.00,2.27,2,0,-1.27,88.90,0.00
171640,16,15,2.50,0.10,1.00,0.10,0.66,133.33,1.06,1.00,0.93,2.28,2,0,-1.28,84.90,4.92574072691992e-03
171641,17,15,2.50,0.10,1.00,0.10,1.33,126.66,1.13,1.00,0.88,2.29,2,1,-1.29,80.83,0.01
171642,18,15,2.50,0.10,1.00,0.10,2.00,120.00,1.20,1.00,0.83,2.30,2,1,-1.30,76.70,0.01
171643,19,15,2.50,0.10,1.00,0.10,2.66,113.33,1.26,1.00,0.78,2.31,2,1,-1.31,72.48,0.02
171644,20,15,2.50,0.10,1.00,0.10,3.33,106.66,1.33,1.00,0.75,2.32,2,1,-1.32,68.19,0.03
171650,15,16,2.50,0.10,1.00,0.10,0.00,150.00,0.93,1.00,1.06,2.27,2,0,-1.27,95.25,0.00
171651,16,16,2.50,0.10,1.00,0.10,0.00,150.00,1.00,1.00,1.00,2.28,2,0,-1.28,96.00,0.00
171652,17,16,2.50,0.10,1.00,0.10,0.66,143.33,1.06,1.00,0.94,2.29,2,0,-1.29,92.02,4.58365164247517e-03
171653,18,16,2.50,0.10,1.00,0.10,1.33,136.66,1.12,1.00,0.88,2.30,2,1,-1.30,87.96,9.63837959272411e-03
171654,19,16,2.50,0.10,1.00,0.10,2.00,130.00,1.18,1.00,0.84,2.31,2,1,-1.31,83.84,0.01
171655,20,16,2.50,0.10,1.00,0.10,2.66,123.33,1.25,1.00,0.80,2.32,2,1,-1.32,79.64,0.02
171661,15,17,2.50,0.10,1.00,0.10,0.00,160.00,0.88,1.00,1.13,2.27,2,0,-1.27,101.60,0.00
171662,16,17,2.50,0.10,1.00,0.10,0.00,160.00,0.94,1.00,1.06,2.28,2,0,-1.28,102.40,0.00
171663,17,17,2.50,0.10,1.00,0.10,0.00,160.00,1.00,1.00,1.00,2.29,2,0,-1.29,103.20,0.00
171664,18,17,2.50,0.10,1.00,0.10,0.66,153.33,1.05,1.00,0.94,2.30,2,0,-1.30,99.23,4.28599259692188e-03
171665,19,17,2.50,0.10,1.00,0.10,1.33,146.66,1.11,1.00,0.89,2.31,2,1,-1.31,95.19,8.98709372254882e-03
171666,20,17,2.50,0.10,1.00,0.10,2.00,140.00,1.17,1.00,0.85,2.32,2,1,-1.32,91.08,0.01
171672,15,18,2.50,0.10,1.00,0.10,0.00,170.00,0.83,1.00,1.20,2.27,2,0,-1.27,107.95,0.00
171673,16,18,2.50,0.10,1.00,0.10,0.00,170.00,0.88,1.00,1.12,2.28,2,0,-1.28,108.80,0.00
171674,17,18,2.50,0.10,1.00,0.10,0.00,170.00,0.94,1.00,1.05,2.29,2,0,-1.29,109.65,0.00
171675,18,18,2.50,0.10,1.00,0.10,0.00,170.00,1.00,1.00,1.00,2.30,2,0,-1.30,110.50,0.00
171676,19,18,2.50,0.10,1.00,0.10,0.66,163.33,1.05,1.00,0.94,2.31,2,0,-1.31,106.54,4.02463564851515e-03
171677,20,18,2.50,0.10,1.00,0.10,1.33,156.66,1.11,1.00,0.90,2.32,2,1,-1.32,102.51,8.41825431989366e-03
171683,15,19,2.50,0.10,1.00,0.10,0.00,180.00,0.78,1.00,1.26,2.27,2,0,-1.27,114.30,0.00
171684,16,19,2.50,0.10,1.00,0.10,0.00,180.00,0.84,1.00,1.18,2.28,2,0,-1.28,115.20,0.00
171685,17,19,2.50,0.10,1.00,0.10,0.00,180.00,0.89,1.00,1.11,2.29,2,0,-1.29,116.10,0.00
171686,18,19,2.50,0.10,1.00,0.10,0.00,180.00,0.94,1.00,1.05,2.30,2,0,-1.30,117.00,0.00
171687,19,19,2.50,0.10,1.00,0.10,0.00,180.00,1.00,1.00,1.00,2.31,2,0,-1.31,117.90,0.00
171688,20,19,2.50,0.10,1.00,0.10,0.66,173.33,1.05,1.00,0.95,2.32,2,0,-1.32,113.96,3.79332145525605e-03
171694,15,20,2.50,0.10,1.00,0.10,0.00,190.00,0.75,1.00,1.33,2.27,2,0,-1.27,120.65,0.00
171695,16,20,2.50,0.10,1.00,0.10,0.00,190.00,0.80,1.00,1.25,2.28,2,0,-1.28,121.60,0.00
171696,17,20,2.50,0.10,1.00,0.10,0.00,190.00,0.85,1.00,1.17,2.29,2,0,-1.29,122.55,0.00
171697,18,20,2.50,0.10,1.00,0.10,0.00,190.00,0.90,1.00,1.11,2.30,2,0,-1.30,123.50,0.00
171698,19,20,2.50,0.10,1.00,0.10,0.00,190.00,0.95,1.00,1.05,2.31,2,0,-1.31,124.45,0.00
171699,20,20,2.50,0.10,1.00,0.10,0.00,190.00,1.00,1.00,1.00,2.32,2,0,-1.32,125.40,0.00
171760,15,15,3.00,0.10,1.00,0.10,0.00,140.00,1.00,1.00,1.00,2.64,2,0,-1.64,114.80,0.00
171761,16,15,3.00,0.10,1.00,0.10,0.50,135.00,1.06,1.00,0.93,2.66,2,0,-1.66,111.63,3.690036900369e-03
171762,17,15,3.00,0.10,1.00,0.10,1.00,130.00,1.13,1.00,0.88,2.68,2,1,-1.68,108.36,7.63358778625954e-03
171763,18,15,3.00,0.10,1.00,0.10,1.50,125.00,1.20,1.00,0.83,2.70,2,1,-1.70,104.97,0.01
171764,19,15,3.00,0.10,1.00,0.10,2.00,120.00,1.26,1.00,0.78,2.71,2,1,-1.71,100.89,0.01
171765,20,15,3.00,0.10,1.00,0.10,2.50,115.00,1.33,1.00,0.75,2.72,2,1,-1.72,96.75,0.02
171771,15,16,3.00,0.10,1.00,0.10,0.00,150.00,0.93,1.00,1.06,2.64,2,0,-1.64,123.00,0.00
171772,16,16,3.00,0.10,1.00,0.10,0.00,150.00,1.00,1.00,1.00,2.66,2,0,-1.66,124.50,0.00
171773,17,16,3.00,0.10,1.00,0.10,0.50,145.00,1.06,1.00,0.94,2.68,2,0,-1.68,121.38,3.43642611683849e-03
171774,18,16,3.00,0.10,1.00,0.10,1.00,140.00,1.12,1.00,0.88,2.70,2,1,-1.70,118.15,7.09219858156028e-03
171775,19,16,3.00,0.10,1.00,0.10,1.50,135.00,1.18,1.00,0.84,2.71,2,1,-1.71,114.14,0.01
171776,20,16,3.00,0.10,1.00,0.10,2.00,130.00,1.25,1.00,0.80,2.72,2,1,-1.72,110.08,0.01
171782,15,17,3.00,0.10,1.00,0.10,0.00,160.00,0.88,1.00,1.13,2.64,2,0,-1.64,131.20,0.00
171783,16,17,3.00,0.10,1.00,0.10,0.00,160.00,0.94,1.00,1.06,2.66,2,0,-1.66,132.80,0.00
171784,17,17,3.00,0.10,1.00,0.10,0.00,160.00,1.00,1.00,1.00,2.68,2,0,-1.68,134.40,0.00
171785,18,17,3.00,0.10,1.00,0.10,0.50,155.00,1.05,1.00,0.94,2.70,2,0,-1.70,131.32,3.21543408360129e-03
171786,19,17,3.00,0.10,1.00,0.10,1.00,150.00,1.11,1.00,0.89,2.71,2,1,-1.71,127.39,6.62251655629139e-03
171787,20,17,3.00,0.10,1.00,0.10,1.50,145.00,1.17,1.00,0.85,2.72,2,1,-1.72,123.41,0.01
171793,15,18,3.00,0.10,1.00,0.10,0.00,170.00,0.83,1.00,1.20,2.64,2,0,-1.64,139.40,0.00
171794,16,18,3.00,0.10,1.00,0.10,0.00,170.00,0.88,1.00,1.12,2.66,2,0,-1.66,141.10,0.00
171795,17,18,3.00,0.10,1.00,0.10,0.00,170.00,0.94,1.00,1.05,2.68,2,0,-1.68,142.80,0.00
171796,18,18,3.00,0.10,1.00,0.10,0.00,170.00,1.00,1.00,1.00,2.70,2,0,-1.70,144.50,0.00
171797,19,18,3.00,0.10,1.00,0.10,0.50,165.00,1.05,1.00,0.94,2.71,2,0,-1.71,140.64,3.02114803625378e-03
171798,20,18,3.00,0.10,1.00,0.10,1.00,160.00,1.11,1.00,0.90,2.72,2,1,-1.72,136.74,6.2111801242236e-03
171804,15,19,3.00,0.10,1.00,0.10,0.00,180.00,0.78,1.00,1.26,2.64,2,0,-1.64,147.60,0.00
171805,16,19,3.00,0.10,1.00,0.10,0.00,180.00,0.84,1.00,1.18,2.66,2,0,-1.66,149.40,0.00
171806,17,19,3.00,0.10,1.00,0.10,0.00,180.00,0.89,1.00,1.11,2.68,2,0,-1.68,151.20,0.00
171807,18,19,3.00,0.10,1.00,0.10,0.00,180.00,0.94,1.00,1.05,2.70,2,0,-1.70,153.00,0.00
171808,19,19,3.00,0.10,1.00,0.10,0.00,180.00,1.00,1.00,1.00,2.71,2,0,-1.71,153.90,0.00
171809,20,19,3.00,0.10,1.00,0.10,0.50,175.00,1.05,1.00,0.95,2.72,2,0,-1.72,150.07,2.84900284900285e-03
171815,15,20,3.00,0.10,1.00,0.10,0.00,190.00,0.75,1.00,1.33,2.64,2,0,-1.64,155.80,0.00
171816,16,20,3.00,0.10,1.00,0.10,0.00,190.00,0.80,1.00,1.25,2.66,2,0,-1.66,157.70,0.00
171817,17,20,3.00,0.10,1.00,0.10,0.00,190.00,0.85,1.00,1.17,2.68,2,0,-1.68,159.60,0.00
171818,18,20,3.00,0.10,1.00,0.10,0.00,190.00,0.90,1.00,1.11,2.70,2,0,-1.70,161.50,0.00
171819,19,20,3.00,0.10,1.00,0.10,0.00,190.00,0.95,1.00,1.05,2.71,2,0,-1.71,162.45,0.00
171820,20,20,3.00,0.10,1.00,0.10,0.00,190.00,1.00,1.00,1.00,2.72,2,0,-1.72,163.40,0.00
174301,15,15,1.50,0.10,0.10,0.30,6.36,44.54,1.00,2.64,1.00,7.75,2,1,-5.11,97.54,0.12
174302,16,15,1.50,0.10,0.10,0.30,7.04,44.31,1.06,2.64,0.93,8.00,2,1,-5.35,99.88,0.13
174303,17,15,1.50,0.10,0.10,0.30,7.72,44.09,1.13,2.64,0.88,8.22,2,1,-5.57,101.47,0.14
174304,18,15,1.50,0.10,0.10,0.30,8.40,43.86,1.20,2.64,0.83,8.43,2,1,-5.79,102.65,0.16
174305,19,15,1.50,0.10,0.10,0.30,9.09,43.63,1.26,2.64,0.78,8.63,2,1,-5.98,103.44,0.17
174306,20,15,1.50,0.10,0.10,0.30,9.77,43.40,1.33,2.64,0.75,8.82,2,1,-6.17,103.91,0.18
174312,15,16,1.50,0.10,0.10,0.30,6.13,47.95,0.93,2.66,1.06,7.75,2,1,-5.09,106.43,0.11
174313,16,16,1.50,0.10,0.10,0.30,6.81,47.72,1.00,2.66,1.00,8.00,2,1,-5.33,109.22,0.12
174314,17,16,1.50,0.10,0.10,0.30,7.50,47.50,1.06,2.66,0.94,8.22,2,1,-5.55,111.20,0.13
174315,18,16,1.50,0.10,0.10,0.30,8.18,47.27,1.12,2.66,0.88,8.43,2,1,-5.77,112.77,0.14
174316,19,16,1.50,0.10,0.10,0.30,8.86,47.04,1.18,2.66,0.84,8.63,2,1,-5.96,113.96,0.15
174317,20,16,1.50,0.10,0.10,0.30,9.54,46.81,1.25,2.66,0.80,8.82,2,1,-6.15,114.79,0.16
174323,15,17,1.50,0.10,0.10,0.30,5.90,51.36,0.88,2.68,1.13,7.75,2,1,-5.07,115.24,0.10
174324,16,17,1.50,0.10,0.10,0.30,6.59,51.13,0.94,2.68,1.06,8.00,2,1,-5.31,118.47,0.11
174325,17,17,1.50,0.10,0.10,0.30,7.27,50.90,1.00,2.68,1.00,8.22,2,1,-5.54,120.85,0.12
174326,18,17,1.50,0.10,0.10,0.30,7.95,50.68,1.05,2.68,0.94,8.43,2,1,-5.75,122.84,0.13
174327,19,17,1.50,0.10,0.10,0.30,8.63,50.45,1.11,2.68,0.89,8.63,2,1,-5.95,124.41,0.14
174328,20,17,1.50,0.10,0.10,0.30,9.31,50.22,1.17,2.68,0.85,8.82,2,1,-6.13,125.59,0.15
174334,15,18,1.50,0.10,0.10,0.30,5.68,54.77,0.83,2.70,1.20,7.75,2,1,-5.05,123.95,0.09
174335,16,18,1.50,0.10,0.10,0.30,6.36,54.54,0.88,2.70,1.12,8.00,2,1,-5.30,127.67,0.10
174336,17,18,1.50,0.10,0.10,0.30,7.04,54.31,0.94,2.70,1.05,8.22,2,1,-5.52,130.46,0.11
174337,18,18,1.50,0.10,0.10,0.30,7.72,54.09,1.00,2.70,1.00,8.43,2,1,-5.73,132.85,0.12
174338,19,18,1.50,0.10,0.10,0.30,8.40,53.86,1.05,2.70,0.94,8.63,2,1,-5.93,134.78,0.13
174339,20,18,1.50,0.10,0.10,0.30,9.09,53.63,1.11,2.70,0.90,8.82,2,1,-6.12,136.29,0.14
174345,15,19,1.50,0.10,0.10,0.30,5.45,58.18,0.78,2.71,1.26,7.75,2,1,-5.04,132.87,0.08
174346,16,19,1.50,0.10,0.10,0.30,6.13,57.95,0.84,2.71,1.18,8.00,2,1,-5.28,137.06,0.09
174347,17,19,1.50,0.10,0.10,0.30,6.81,57.72,0.89,2.71,1.11,8.22,2,1,-5.51,140.25,0.10
174348,18,19,1.50,0.10,0.10,0.30,7.50,57.50,0.94,2.71,1.05,8.43,2,1,-5.72,143.00,0.11
174349,19,19,1.50,0.10,0.10,0.30,8.18,57.27,1.00,2.71,1.00,8.63,2,1,-5.92,145.30,0.12
174350,20,19,1.50,0.10,0.10,0.30,8.86,57.04,1.05,2.71,0.95,8.82,2,1,-6.10,147.18,0.13
174356,15,20,1.50,0.10,0.10,0.30,5.22,61.59,0.75,2.72,1.33,7.75,2,1,-5.03,141.77,0.07
174357,16,20,1.50,0.10,0.10,0.30,5.90,61.36,0.80,2.72,1.25,8.00,2,1,-5.27,146.41,0.08
174358,17,20,1.50,0.10,0.10,0.30,6.59,61.13,0.85,2.72,1.17,8.22,2,1,-5.49,149.98,0.09
174359,18,20,1.50,0.10,0.10,0.30,7.27,60.90,0.90,2.72,1.11,8.43,2,1,-5.71,153.11,0.10
174360,19,20,1.50,0.10,0.10,0.30,7.95,60.68,0.95,2.72,1.05,8.63,2,1,-5.90,155.81,0.11
174361,20,20,1.50,0.10,0.10,0.30,8.63,60.45,1.00,2.72,1.00,8.82,2,1,-6.09,158.05,0.12
174422,15,15,2.00,0.10,0.10,0.30,4.74,45.08,1.00,2.64,1.00,8.82,2,1,-6.17,124.65,0.09
174423,16,15,2.00,0.10,0.10,0.30,5.25,44.91,1.06,2.64,0.93,9.14,2,1,-6.49,128.89,0.10
174424,17,15,2.00,0.10,0.10,0.30,5.76,44.74,1.13,2.64,0.88,9.44,2,1,-6.79,132.53,0.11
174425,18,15,2.00,0.10,0.10,0.30,6.27,44.57,1.20,2.64,0.83,9.72,2,1,-7.08,135.58,0.12
174426,19,15,2.00,0.10,0.10,0.30,6.77,44.40,1.26,2.64,0.78,10.00,2,1,-7.35,138.47,0.13
174427,20,15,2.00,0.10,0.10,0.30,7.28,44.23,1.33,2.64,0.75,10.25,2,1,-7.60,140.59,0.14
