"l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rare","Asy","cor","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
18,17,2,0.3,0.3,0.7,5.41,20.53,1.05,2.16,0.94,5.07,0.2,-2.9,21.99,4.91155005222337,5,19.5959961026459,19.8672813924575,0.740797324134634,1.43056387265744,56.031,40,56.031,40,NaN,NA,1,0
19,17,2,0.3,0.3,0.7,5.95,20.3,1.11,2.16,0.89,5.13,0.22,-2.97,21.3,5.40426429793333,5.49096352749047,19.6721202056279,19.8879928315412,0.709207082909218,1.18803443055479,83.5415,59,83.5415,59,NaN,NA,1,0
20,17,2,0.3,0.3,0.7,6.48,20.07,1.17,2.16,0.85,5.19,0.24,-3.03,20.58,5.9069143439583,6.03643660725572,19.649346037981,19.8101727801903,0.70219081493822,1.03676932781079,131.6165,89,131.6165,89,NaN,NA,1,0
11,18,2,0.3,0.3,0.7,1.45,23.66,0.61,2.17,1.63,4.4,0.05,-2.22,24.76,2.80888571405636,2.75,18.8032824997376,19.2,0.6162469566523,2.82917404703559,8.728,7,8.728,7,NaN,NA,1,0
12,18,2,0.3,0.3,0.7,1.98,23.43,0.66,2.17,1.5,4.52,0.07,-2.35,25.2,3.00438580101540,3,19.2651489792732,19.6666666666667,0.656448309594699,2.49218360281964,10.3915,9,10.3915,9,NaN,NA,1,0
13,18,2,0.3,0.3,0.7,2.51,23.2,0.72,2.17,1.38,4.64,0.09,-2.47,25.55,3.1977882010363,3.14285714285714,19.7025265969059,20.1791443850267,0.707830200942266,2.45394671185902,12.8695,10,12.8695,10,NaN,NA,1,0
14,18,2,0.3,0.3,0.7,3.05,22.97,0.77,2.17,1.28,4.74,0.11,-2.57,25.59,3.38993144978642,3.36363636363636,20.0846451822847,20.5,0.722603012318438,2.28941514455726,15.5875,12,15.5875,12,NaN,NA,1,0
15,18,2,0.3,0.3,0.7,3.58,22.74,0.83,2.17,1.2,4.83,0.13,-2.66,25.48,3.70451064151846,3.71198156682028,20.3547337412787,20.75,0.75308749776955,2.10026533059028,19.6525,15,19.6525,15,NaN,NA,1,0
16,18,2,0.3,0.3,0.7,4.12,22.51,0.88,2.17,1.12,4.92,0.15,-2.75,25.28,3.98574785807577,4,20.6035930177646,21,0.747485015903083,1.89906292830346,25.4565,19,25.4565,19,NaN,NA,1,0
17,18,2,0.3,0.3,0.7,4.65,22.29,0.94,2.17,1.05,5,0.17,-2.82,24.96,4.32737261688739,4.36626016260163,20.8087456192492,21.1589473684211,0.768553539087583,1.74369978649115,34.742,26,34.742,26,NaN,NA,1,0
18,18,2,0.3,0.3,0.7,5.19,22.06,1,2.17,1,5.07,0.19,-2.89,24.46,4.73944873096976,4.81818181818182,20.9620571602976,21.25,0.784628494998586,1.54214302410266,48.211,35,48.211,35,NaN,NA,1,0
19,18,2,0.3,0.3,0.7,5.72,21.83,1.05,2.17,0.94,5.13,0.2,-2.96,23.84,5.16338802228116,5.2604347826087,20.9948055780344,21.2671916010499,0.771477701578759,1.42114059986156,67.6755,49,67.6755,49,NaN,NA,1,0
20,18,2,0.3,0.3,0.7,6.25,21.6,1.11,2.17,0.9,5.19,0.22,-3.02,23.17,5.68658983825186,5.77505458515284,21.0211968852179,21.2313541971337,0.719690127975894,1.17664523407622,99.0945,70,99.0945,70,NaN,NA,1,0
11,19,2,0.3,0.3,0.7,1.22,25.19,0.57,2.18,1.72,4.4,0.04,-2.21,26.6,2.79914481638084,2.75,19.8040790989385,20.2111111111111,0.639242740737201,2.89445518924390,8.109,7,8.109,7,NaN,NA,1,0
12,19,2,0.3,0.3,0.7,1.75,24.96,0.63,2.18,1.58,4.52,0.06,-2.34,27.15,2.96403345541044,2.90909090909091,20.2456106747915,20.7247474747475,0.673371018889418,2.85908830700312,9.9835,8,9.9835,8,NaN,NA,1,0
13,19,2,0.3,0.3,0.7,2.29,24.73,0.68,2.18,1.46,4.64,0.08,-2.46,27.6,3.17078102917061,3.14285714285714,20.7341439828179,21.1428571428571,0.702332320407407,2.52749095758900,11.716,10,11.716,10,NaN,NA,1,0
14,19,2,0.3,0.3,0.7,2.82,24.5,0.73,2.18,1.35,4.74,0.1,-2.56,27.75,3.38930455799628,3.35355392156863,21.0665038638172,21.5,0.722554486495064,2.46930388243090,14.3545,12,14.3545,12,NaN,NA,1,0
15,19,2,0.3,0.3,0.7,3.35,24.27,0.78,2.18,1.26,4.83,0.12,-2.65,27.71,3.59045979884754,3.57142857142857,21.4547685822562,21.8666666666667,0.75061747709469,2.25131868832910,17.2885,14,17.2885,14,NaN,NA,1,0
16,19,2,0.3,0.3,0.7,3.89,24.04,0.84,2.18,1.18,4.92,0.13,-2.74,27.6,3.88586608104728,3.88548009367682,21.8111179932301,22.2670542635659,0.766195965940759,2.11587775261128,22.7485,18,22.7485,18,NaN,NA,1,0
17,19,2,0.3,0.3,0.7,4.42,23.81,0.89,2.18,1.11,5,0.15,-2.81,27.33,4.18681962658853,4.22222222222222,22.0302263389356,22.3915329768271,0.786960320956677,1.86119256889333,29.57,22,29.57,22,NaN,NA,1,0
18,19,2,0.3,0.3,0.7,4.96,23.58,0.94,2.18,1.05,5.07,0.17,-2.89,26.9,4.55666115485216,4.62382075471698,22.1513488612785,22.5053191489362,0.781318056065723,1.7385231212775,39.716,29,39.716,29,NaN,NA,1,0
19,19,2,0.3,0.3,0.7,5.49,23.35,1,2.18,1,5.13,0.19,-2.95,26.34,4.99178246933599,5.07142857142857,22.2647980145691,22.6145104895105,0.765944946213411,1.58957784355883,56.64,41,56.64,41,NaN,NA,1,0
20,19,2,0.3,0.3,0.7,6.03,23.12,1.05,2.18,0.95,5.19,0.2,-3.01,25.72,5.49013387157376,5.57071428571429,22.3922427928152,22.6518445322793,0.718249132105329,1.31004555946667,83.282,58,83.282,58,NaN,NA,1,0
12,20,2,0.3,0.3,0.7,1.52,26.48,0.6,2.18,1.66,4.52,0.05,-2.34,29.2,2.94618446359286,2.86190476190476,21.0507044857021,21.4285714285714,0.684181511771881,2.93557753369834,9.056,7,9.056,7,NaN,NA,1,0
13,20,2,0.3,0.3,0.7,2.06,26.25,0.65,2.18,1.53,4.64,0.07,-2.45,29.75,3.15718200778018,3.1062030075188,21.7976796633903,22.2182539682540,0.721619162489914,2.76616603282935,10.7255,9,10.7255,9,NaN,NA,1,0
14,20,2,0.3,0.3,0.7,2.59,26.03,0.7,2.18,1.42,4.74,0.09,-2.55,30,3.31834604959215,3.29629629629630,22.1172845823008,22.6666666666667,0.728194792281365,2.65071865009777,13.128,10,13.128,10,NaN,NA,1,0
15,20,2,0.3,0.3,0.7,3.12,25.8,0.75,2.18,1.33,4.83,0.1,-2.65,30.05,3.48588318470225,3.45227272727273,22.5015240369098,23,0.751457989078272,2.62312622351035,15.313,12,15.313,12,NaN,NA,1,0
16,20,2,0.3,0.3,0.7,3.66,25.57,0.8,2.18,1.25,4.92,0.12,-2.73,30.01,3.75066087805487,3.75,22.8213235634376,23.3027777777778,0.78395382591282,2.32946769795571,19.9295,16,19.9295,16,NaN,NA,1,0
17,20,2,0.3,0.3,0.7,4.19,25.34,0.85,2.18,1.17,5,0.14,-2.81,29.82,4.08475206457728,4.11111111111111,23.1252572477777,23.6363636363636,0.801572580140156,2.19209982502272,25.7045,19,25.7045,19,NaN,NA,1,0
18,20,2,0.3,0.3,0.7,4.73,25.11,0.9,2.18,1.11,5.07,0.15,-2.88,29.44,4.3899759012928,4.42857142857143,23.4003059013210,23.8307291666667,0.775278625404424,1.91230460205393,34.2265,25,34.2265,25,NaN,NA,1,0
19,20,2,0.3,0.3,0.7,5.26,24.88,0.95,2.18,1.05,5.13,0.17,-2.94,28.93,4.79377593935416,4.85714285714286,23.5862713974029,23.9519969278034,0.79475117676093,1.69872618780801,44.765,33,44.765,33,NaN,NA,1,0
20,20,2,0.3,0.3,0.7,5.8,24.65,1,2.18,1,5.19,0.19,-3,28.36,5.23447989961283,5.31269171779141,23.7334709288933,24.0540935672515,0.769754416708162,1.49617738427700,64.899,48,64.899,48,NaN,NA,1,0
11,11,2.5,0.3,0.3,0.7,2.4,13.25,1,2.08,1,5,0.15,-2.91,15.84,2.78449772008594,2.74734042553191,11.1894281838025,11.4580419580420,0.567665079063609,1.75097144997883,11.4005,9,11.4005,9,NaN,NA,1,0
12,11,2.5,0.3,0.3,0.7,2.83,13.07,1.09,2.08,0.91,5.17,0.17,-3.09,15.82,2.99323053422542,3,11.3195724006353,11.5419580419580,0.601869805261893,1.68050243954299,14.2685,11,14.2807807807808,11,2,2,0.999,0.001
13,11,2.5,0.3,0.3,0.7,3.25,12.89,1.18,2.08,0.84,5.32,0.2,-3.24,15.61,3.23660534300786,3.24621212121212,11.4847614945475,11.7073715562174,0.62356491738774,1.53232134191479,18.2345,14,18.2267267267267,14,26,26,0.999,0.001
14,11,2.5,0.3,0.3,0.7,3.67,12.71,1.27,2.08,0.78,5.46,0.22,-3.38,15.27,3.48805838171622,3.52631578947368,11.5574422690891,11.75,0.631727451524002,1.40389917809049,24.037,17,24.048024012006,17,2,2,0.9995,5e-04
15,11,2.5,0.3,0.3,0.7,4.09,12.53,1.36,2.08,0.73,5.59,0.24,-3.51,14.81,3.79876480293555,3.84615384615385,11.6604363173675,11.8377945550217,0.648809221180614,1.253700064733,32.9105,24,32.9304304304304,24,13,13,0.999,0.001
16,11,2.5,0.3,0.3,0.7,4.51,12.34,1.45,2.08,0.68,5.71,0.26,-3.63,14.21,4.16768242402028,4.23466833541927,11.6270439406749,11.8,0.642094501506214,1.16561236321606,47.649,33,47.6988977955912,33,22.75,23.5,0.998,0.002
17,11,2.5,0.3,0.3,0.7,4.93,12.16,1.54,2.08,0.64,5.82,0.28,-3.74,13.52,4.52966933155799,4.625,11.6423138833234,11.75,0.636378286660187,1.06449735741919,65.7895,47,65.9212242849975,47,28.2857142857143,18,0.9965,0.0035
18,11,2.5,0.3,0.3,0.7,5.36,11.98,1.63,2.08,0.61,5.92,0.3,-3.83,12.71,4.93866642006144,5.03134920634921,11.5711754891131,11.6767263951185,0.611656432262131,0.86993959647507,93.537,64,93.1885369532428,63,156.545454545455,110,0.9945,0.0055
19,11,2.5,0.3,0.3,0.7,5.78,11.8,1.72,2.08,0.57,6.01,0.32,-3.93,11.82,5.36234093632565,5.47713240053777,11.4521003658359,11.5384615384615,0.630122157935788,0.88706544954605,132.215,90,132.572731880385,90,106.074074074074,87,0.9865,0.0135
20,11,2.5,0.3,0.3,0.7,6.2,11.62,1.81,2.08,0.55,6.09,0.34,-4.01,10.86,5.81508203317937,5.91258641301523,11.3335335881934,11.3846153846154,0.524915672678441,0.708606853439167,198.389,139.5,198.750382068263,140,179.216216216216,137,0.9815,0.0185
11,12,2.5,0.3,0.3,0.7,2.22,14.75,0.91,2.1,1.09,5,0.13,-2.9,18.16,2.72975972460626,2.66666666666667,12.1746501809506,12.4545454545455,0.559083448228973,2.01595239633044,10.0955,8,10.0955,8,NaN,NA,1,0
12,12,2.5,0.3,0.3,0.7,2.65,14.57,1,2.1,1,5.17,0.15,-3.07,18.29,2.91248332363034,2.88888888888889,12.4723998047032,12.6830357142857,0.593670048053317,1.75335919143329,13.0265,10,13.0265,10,NaN,NA,1,0
13,12,2.5,0.3,0.3,0.7,3.07,14.39,1.08,2.1,0.92,5.32,0.17,-3.22,18.22,3.14050130839927,3.125,12.6712580058976,12.957890070922,0.623543018966164,1.68454070430099,15.8435,12,15.8435,12,NaN,NA,1,0
14,12,2.5,0.3,0.3,0.7,3.49,14.21,1.16,2.1,0.85,5.46,0.19,-3.36,18,3.37631591372761,3.40849282296651,12.8511388597612,13.1333333333333,0.634572301249655,1.59194553803521,21.856,17,21.856,17,NaN,NA,1,0
15,12,2.5,0.3,0.3,0.7,3.91,14.03,1.25,2.1,0.8,5.59,0.21,-3.49,17.65,3.66148543681329,3.6885775862069,12.9630453173252,13.1791733547352,0.647412136508233,1.46368527528799,28.0315,20,28.0315,20,NaN,NA,1,0
16,12,2.5,0.3,0.3,0.7,4.33,13.85,1.33,2.1,0.75,5.71,0.23,-3.61,17.18,3.99712153109905,4.07530364372470,12.9488752043535,13.1428571428571,0.648379184213305,1.31380854506421,38.192,29,38.2096048024012,29,3,3,0.9995,5e-04
17,12,2.5,0.3,0.3,0.7,4.75,13.67,1.41,2.1,0.7,5.82,0.25,-3.72,16.59,4.34534711610399,4.4375,12.9720079916507,13.1649659863946,0.681484540757483,1.20101493746909,51.502,37,51.5257628814407,37,4,4,0.9995,5e-04
18,12,2.5,0.3,0.3,0.7,5.18,13.49,1.5,2.1,0.66,5.92,0.27,-3.82,15.87,4.75930338201488,4.85714285714286,12.9792925045730,13.0964640198511,0.628308811082879,1.01399821899769,74.3745,54,74.3745,54,NaN,NA,1,0
19,12,2.5,0.3,0.3,0.7,5.6,13.31,1.58,2.1,0.63,6.01,0.29,-3.91,15.07,5.17414829050642,5.27617872807018,12.8918580229934,13.0106491446698,0.616153213553055,0.952756165839307,109.183,73.5,109.258517034068,73,71.5,86.5,0.998,0.002
20,12,2.5,0.3,0.3,0.7,6.02,13.13,1.66,2.1,0.6,6.09,0.31,-3.99,14.18,5.58096916238314,5.68555377207063,12.8286609652182,12.9067594001304,0.598326789779218,0.812435672635144,159.257,112.5,159.476166583041,113,96.8571428571429,61,0.9965,0.0035
11,13,2.5,0.3,0.3,0.7,2.04,16.26,0.84,2.11,1.18,5,0.11,-2.88,20.54,2.70701849370753,2.64285714285714,13.2782334890436,13.5714285714286,0.561820334991655,2.15766011621286,9.675,8,9.675,8,NaN,NA,1,0
12,13,2.5,0.3,0.3,0.7,2.46,16.08,0.92,2.11,1.08,5.17,0.13,-3.05,20.83,2.87560116793002,2.83333333333333,13.5498687399996,13.9,0.59660094763165,2.03194212652275,11.739,9,11.739,9,NaN,NA,1,0
13,13,2.5,0.3,0.3,0.7,2.89,15.9,1,2.11,1,5.32,0.15,-3.21,20.88,3.07734634383714,3,13.8463693712126,14.1883445945946,0.614893752144041,1.90942853628528,14.76,12,14.76,12,NaN,NA,1,0
14,13,2.5,0.3,0.3,0.7,3.31,15.72,1.07,2.11,0.92,5.46,0.17,-3.35,20.78,3.31682517003546,3.33333333333333,13.9889170048004,14.2941176470588,0.641142770152572,1.75644242100010,19.2495,14,19.2495,14,NaN,NA,1,0
15,13,2.5,0.3,0.3,0.7,3.73,15.54,1.15,2.11,0.86,5.59,0.19,-3.48,20.54,3.55309507229257,3.57142857142857,14.2121192422307,14.4545454545455,0.666410897239195,1.57002194081593,24.713,19,24.713,19,NaN,NA,1,0
16,13,2.5,0.3,0.3,0.7,4.15,15.36,1.23,2.11,0.81,5.71,0.21,-3.59,20.17,3.86453869770553,3.93908472479901,14.1485483165853,14.4351332398317,0.685698087811224,1.56745477340756,32.1285,23,32.1285,23,NaN,NA,1,0
17,13,2.5,0.3,0.3,0.7,4.57,15.18,1.3,2.11,0.76,5.82,0.23,-3.7,19.68,4.17789474454864,4.26453684922245,14.2987382430476,14.5443322109989,0.66704488900851,1.36625010125028,43.6515,31,43.6515,31,NaN,NA,1,0
18,13,2.5,0.3,0.3,0.7,5,15,1.38,2.11,0.72,5.92,0.25,-3.8,19.05,4.57065322769590,4.65909090909091,14.2979436649693,14.5,0.655664003831964,1.22690220220084,61.806,44,61.8339169584792,44,6,6,0.9995,5e-04
19,13,2.5,0.3,0.3,0.7,5.42,14.81,1.46,2.11,0.68,6.01,0.26,-3.89,18.31,4.94307820870135,5.04315666240954,14.2948948887184,14.4838709677419,0.65611254018141,1.08781091537493,87.831,63,87.8739369684842,63,2,2,0.9995,5e-04
20,13,2.5,0.3,0.3,0.7,5.84,14.63,1.53,2.11,0.65,6.09,0.28,-3.98,17.49,5.37747560303864,5.4688808351316,14.2216273157524,14.3557046979866,0.608762620394167,0.92602046484654,123.8085,84,123.8085,84,NaN,NA,1,0
11,14,2.5,0.3,0.3,0.7,1.86,17.77,0.78,2.13,1.27,5,0.09,-2.86,22.83,2.66480288453216,2.6,14.4113885272167,14.7559523809524,0.565206745112382,2.27455119333804,9.0295,7,9.0295,7,NaN,NA,1,0
12,14,2.5,0.3,0.3,0.7,2.28,17.59,0.85,2.13,1.16,5.17,0.11,-3.04,23.27,2.81160054403983,2.75,14.6938275396519,15,0.598983860753549,2.16445219835932,10.858,9,10.858,9,NaN,NA,1,0
13,14,2.5,0.3,0.3,0.7,2.71,17.4,0.92,2.13,1.07,5.32,0.13,-3.19,23.43,3.03147155980961,3,14.9797037014657,15.3550420168067,0.608562400633722,2.09508810445579,13.895,11,13.895,11,NaN,NA,1,0
14,14,2.5,0.3,0.3,0.7,3.13,17.22,1,2.13,1,5.46,0.15,-3.33,23.45,3.21138086594599,3.2,15.1608324854678,15.4666666666667,0.642677742955163,1.93999734681298,16.803,13,16.803,13,NaN,NA,1,0
15,14,2.5,0.3,0.3,0.7,3.55,17.04,1.07,2.13,0.93,5.59,0.17,-3.46,23.33,3.45918357216883,3.48507130124777,15.2906055950118,15.6220238095238,0.680940611416953,1.85061392585369,20.896,16,20.896,16,NaN,NA,1,0
16,14,2.5,0.3,0.3,0.7,3.97,16.86,1.14,2.13,0.87,5.71,0.19,-3.58,23.07,3.7511165280856,3.79478609625668,15.5147973363275,15.8,0.693249915898892,1.56297984863039,27.83,20,27.83,20,NaN,NA,1,0
17,14,2.5,0.3,0.3,0.7,4.39,16.68,1.21,2.13,0.82,5.82,0.2,-3.69,22.67,4.07635164579419,4.11764705882353,15.5905382328695,15.9037698412698,0.6646593174205,1.52527321473042,38.077,27,38.077,27,NaN,NA,1,0
18,14,2.5,0.3,0.3,0.7,4.81,16.5,1.28,2.13,0.77,5.92,0.22,-3.79,22.15,4.39969071398982,4.47058823529412,15.6525242831861,15.8805940594059,0.656273748517756,1.33323729731572,51.7235,37,51.7235,37,NaN,NA,1,0
19,14,2.5,0.3,0.3,0.7,5.24,16.32,1.35,2.13,0.73,6.01,0.24,-3.88,21.49,4.80810818940997,4.882121352478,15.6678196544605,15.8586153045289,0.615682440931692,1.14303091639595,71.7155,50,71.7155,50,NaN,NA,1,0
20,14,2.5,0.3,0.3,0.7,5.66,16.14,1.42,2.13,0.7,6.09,0.25,-3.96,20.75,5.17671213920145,5.28070175438596,15.7023569070347,15.8404545454545,0.629700371216976,0.985049872260503,102.5605,73,102.5605,73,NaN,NA,1,0
11,15,2.5,0.3,0.3,0.7,1.68,19.27,0.73,2.14,1.36,5,0.08,-2.85,25.15,2.65774524075142,2.58578431372549,15.2407811804338,15.6153846153846,0.584566323354101,2.55796648322761,8.493,7,8.493,7,NaN,NA,1,0
12,15,2.5,0.3,0.3,0.7,2.1,19.09,0.8,2.14,1.25,5.17,0.09,-3.02,25.73,2.79110642878874,2.75,15.713162580847,16.125,0.59048533132757,2.39331534429808,10.0115,8,10.0115,8,NaN,NA,1,0
13,15,2.5,0.3,0.3,0.7,2.53,18.91,0.86,2.14,1.15,5.32,0.11,-3.18,26.04,2.95001438986405,2.9,15.9091435182022,16.3333333333333,0.607304067972792,2.34802970547299,12.2515,10,12.2515,10,NaN,NA,1,0
14,15,2.5,0.3,0.3,0.7,2.95,18.73,0.93,2.14,1.07,5.46,0.13,-3.32,26.19,3.15372245828934,3.14852941176471,16.242032403982,16.625,0.644096459668457,2.10652022625631,14.714,11,14.714,11,NaN,NA,1,0
15,15,2.5,0.3,0.3,0.7,3.37,18.55,1,2.14,1,5.59,0.15,-3.45,26.18,3.38096824231319,3.4,16.5665782203761,16.9230769230769,0.682841512459113,1.94390178820287,18.869,14,18.869,14,NaN,NA,1,0
16,15,2.5,0.3,0.3,0.7,3.79,18.37,1.06,2.14,0.93,5.71,0.17,-3.57,26.02,3.65138031766121,3.68496240601504,16.6595701878840,17.0833333333333,0.698526965695276,1.88857233124128,24.3095,18,24.3095,18,NaN,NA,1,0
17,15,2.5,0.3,0.3,0.7,4.21,18.19,1.13,2.14,0.88,5.82,0.18,-3.67,25.72,3.92201191485715,4,16.8445810865981,17.2,0.674403137171825,1.64856026598321,31.6725,24,31.6725,24,NaN,NA,1,0
18,15,2.5,0.3,0.3,0.7,4.63,18.01,1.2,2.14,0.83,5.92,0.2,-3.77,25.28,4.22897380702287,4.31438328646043,16.9138842101458,17.2236111111111,0.692300608428662,1.55282623558854,43.0185,31,43.0185,31,NaN,NA,1,0
19,15,2.5,0.3,0.3,0.7,5.06,17.83,1.26,2.14,0.78,6.01,0.22,-3.86,24.7,4.59228372397408,4.67774725274725,17.0295705990879,17.2513736263736,0.668415809158788,1.27656821239239,58.051,39,58.051,39,NaN,NA,1,0
20,15,2.5,0.3,0.3,0.7,5.48,17.65,1.33,2.14,0.75,6.09,0.23,-3.95,24.03,5.01617819164781,5.09544513457557,17.0334405014067,17.2482068753522,0.653275147514946,1.14543766663764,82.2925,58.5,82.2925,58.5,NaN,NA,1,0
11,16,2.5,0.3,0.3,0.7,1.5,20.78,0.68,2.15,1.45,5,0.06,-2.84,27.47,2.62689932158152,2.54545454545455,16.3178512490979,16.6666666666667,0.550006704599506,2.63573622978916,8.0675,7,8.0675,7,NaN,NA,1,0
12,16,2.5,0.3,0.3,0.7,1.92,20.6,0.75,2.15,1.33,5.17,0.08,-3.01,28.2,2.77576909795220,2.70294117647059,16.6393135476555,17,0.598846055438557,2.56098052352313,9.5025,8,9.5025,8,NaN,NA,1,0
13,16,2.5,0.3,0.3,0.7,2.34,20.42,0.81,2.15,1.23,5.32,0.1,-3.17,28.65,2.91328547733031,2.875,16.9882016926210,17.5,0.61038206559902,2.50758933759439,11.3,9,11.3,9,NaN,NA,1,0
14,16,2.5,0.3,0.3,0.7,2.77,20.24,0.87,2.15,1.14,5.46,0.12,-3.31,28.91,3.12848767656988,3.09032634032634,17.3992784541471,17.7875939849624,0.660613735446367,2.14415370448771,13.664,11,13.664,11,NaN,NA,1,0
15,16,2.5,0.3,0.3,0.7,3.19,20.06,0.93,2.15,1.06,5.59,0.13,-3.44,29.01,3.28007645019542,3.25,17.5501522521980,18,0.652566622240893,2.25647337180906,16.9585,13,16.9585,13,NaN,NA,1,0
16,16,2.5,0.3,0.3,0.7,3.61,19.87,1,2.15,1,5.71,0.15,-3.56,28.94,3.54127996392568,3.53410852713178,17.8033097624317,18.1698717948718,0.700023500835498,2.02993497101341,20.8285,16,20.8285,16,NaN,NA,1,0
17,16,2.5,0.3,0.3,0.7,4.03,19.69,1.06,2.15,0.94,5.82,0.16,-3.66,28.73,3.814710197772,3.84210526315789,18.0813845649276,18.4311531841652,0.687044104372562,1.79649314404616,28.066,21,28.066,21,NaN,NA,1,0
18,16,2.5,0.3,0.3,0.7,4.45,19.51,1.12,2.15,0.88,5.92,0.18,-3.76,28.38,4.1338005727302,4.18356867779204,18.2091690965473,18.5543735224586,0.679658028257056,1.69834792675904,37.431,28,37.431,28,NaN,NA,1,0
19,16,2.5,0.3,0.3,0.7,4.87,19.33,1.18,2.15,0.84,6.01,0.2,-3.85,27.9,4.43131532293971,4.52631578947368,18.2636512697381,18.6363636363636,0.69693425685437,1.58311145994768,47.7595,34,47.7595,34,NaN,NA,1,0
20,16,2.5,0.3,0.3,0.7,5.3,19.15,1.25,2.15,0.8,6.09,0.21,-3.94,27.28,4.82822216899539,4.91777928004056,18.3460248593507,18.5967782217782,0.676652677685991,1.37245537369255,66.783,47,66.783,47,NaN,NA,1,0
11,17,2.5,0.3,0.3,0.7,1.32,22.28,0.64,2.16,1.54,5,0.05,-2.83,29.76,2.62866016883827,2.57142857142857,17.3474806070142,17.7777777777778,0.572914025100897,2.80913202835741,7.7695,7,7.7695,7,NaN,NA,1,0
12,17,2.5,0.3,0.3,0.7,1.74,22.1,0.7,2.16,1.41,5.17,0.07,-3,30.64,2.71403925131043,2.66666666666667,17.7144722115958,18.1428571428571,0.592722327531446,2.68617964599996,8.873,7,8.873,7,NaN,NA,1,0
13,17,2.5,0.3,0.3,0.7,2.16,21.92,0.76,2.16,1.3,5.32,0.08,-3.16,31.22,2.89541911750416,2.83333333333333,18.0357651510674,18.4891304347826,0.640633398377652,2.62523290242863,10.5075,9,10.5075,9,NaN,NA,1,0
14,17,2.5,0.3,0.3,0.7,2.59,21.74,0.82,2.16,1.21,5.46,0.1,-3.3,31.59,3.07929231869224,3,18.4206169097641,18.8333333333333,0.663156437426385,2.48444269497129,12.4955,10,12.4955,10,NaN,NA,1,0
15,17,2.5,0.3,0.3,0.7,3.01,21.56,0.88,2.16,1.13,5.59,0.12,-3.43,31.81,3.25356781335215,3.22222222222222,18.7592746671594,19.1778656126482,0.680455204489704,2.28491234829348,15.01,12,15.01,12,NaN,NA,1,0
16,17,2.5,0.3,0.3,0.7,3.43,21.38,0.94,2.16,1.06,5.71,0.13,-3.55,31.86,3.46150211872564,3.46428571428571,18.9882664714051,19.4,0.677498159651368,2.13084354285854,18.328,14,18.328,14,NaN,NA,1,0
17,17,2.5,0.3,0.3,0.7,3.85,21.2,1,2.16,1,5.82,0.15,-3.65,31.75,3.71181437526444,3.73333333333333,19.2161762205909,19.6378539493294,0.698810424469753,1.99339305218628,23.8925,18,23.8925,18,NaN,NA,1,0
18,17,2.5,0.3,0.3,0.7,4.27,21.02,1.05,2.16,0.94,5.92,0.16,-3.75,31.49,3.9803496710812,4,19.3625289946635,19.7815482502651,0.706110890207237,1.89684608957237,30.0705,22,30.0705,22,NaN,NA,1,0
19,17,2.5,0.3,0.3,0.7,4.69,20.84,1.11,2.16,0.89,6.01,0.18,-3.84,31.08,4.3336614773682,4.4,19.5357070951639,19.8969938107869,0.715000552404277,1.70505255247997,40.7205,30,40.7205,30,NaN,NA,1,0
20,17,2.5,0.3,0.3,0.7,5.12,20.66,1.17,2.16,0.85,6.09,0.19,-3.93,30.53,4.6750051641908,4.74418604651163,19.6920296084127,19.9714285714286,0.688281253115204,1.51651232683335,55.255,39,55.255,39,NaN,NA,1,0
11,18,2.5,0.3,0.3,0.7,1.14,23.79,0.61,2.17,1.63,5,0.04,-2.82,32.04,2.59858689068067,2.5,18.2119011346193,18.6,0.568451862140106,3.04375356183027,7.3245,6,7.3245,6,NaN,NA,1,0
12,18,2.5,0.3,0.3,0.7,1.56,23.61,0.66,2.17,1.5,5.17,0.06,-3,33.07,2.71866408152607,2.64705882352941,18.6424773943547,19.1111111111111,0.596862871607322,2.93843878194256,8.386,7,8.386,7,NaN,NA,1,0
13,18,2.5,0.3,0.3,0.7,1.98,23.43,0.72,2.17,1.38,5.32,0.07,-3.15,33.78,2.85930247793524,2.8,19.0677038836321,19.5,0.623130008195405,2.77433712609913,9.9265,8,9.9265,8,NaN,NA,1,0
14,18,2.5,0.3,0.3,0.7,2.4,23.25,0.77,2.17,1.28,5.46,0.09,-3.29,34.29,3.02145967465447,3,19.4708518152013,19.8516483516484,0.643968360258483,2.61370156622069,11.632,9,11.632,9,NaN,NA,1,0
15,18,2.5,0.3,0.3,0.7,2.83,23.07,0.83,2.17,1.2,5.59,0.1,-3.42,34.61,3.16437973725287,3.13809523809524,19.7452489278068,20.2,0.673301213879533,2.56266157853939,13.88,11,13.88,11,NaN,NA,1,0
16,18,2.5,0.3,0.3,0.7,3.25,22.89,0.88,2.17,1.12,5.71,0.12,-3.54,34.76,3.39950402055586,3.39565217391304,20.0326587001999,20.5199692780338,0.702957650661847,2.34582150818756,16.842,13,16.842,13,NaN,NA,1,0
17,18,2.5,0.3,0.3,0.7,3.67,22.71,0.94,2.17,1.05,5.82,0.13,-3.64,34.74,3.64548419622121,3.63636363636364,20.4186780791151,20.8834841628959,0.70261593896134,2.16865981977205,20.8205,16,20.8205,16,NaN,NA,1,0
